Company_ID,CompanyName,ESG_score,Country,Sector,Industrygroup,Industry,Language,Year,Scope 1 Carbon Emissions,Scope 2 Carbon Emissions,Scope 3 Carbon Emissions,Energy Consumption,Water Consumption,Waste Generation,Environmental Policy & Management,Turnover Rate,Total Employees,Gender Diversity,Training (Number of Times),Training (Average Hours),Employee Fatalities,Occupational Injury,Communities and Philanthropy,Consumer Privacy Protection,Board Composition,Ethical Behavior,Cyber Security,Alignment with Frameworks,Assurance,Policy Influence,Risk & Crisis Management,Partnerships and Collaborations,Public Sentiment,Market Share,Profitability,WACC,Volatility,Liquidity,Beta Coefficient,GDP Growth,Unemployment
53,Canon,67.75,Japan,Information Technology,"Technology Hardware, Storage & Peripherals","Technology hardware, storage & peripherals industry",EN,2021,1.355,1.355,1.355,0.6775,0.6775,0.6775,1.355,1.355,1.355,1.355,0.6775,0.6775,0.6775,0.6775,0.6775,3.3875,10.1625,10.1625,6.775,1.355,1.355,2.71,3.3875,3.3875,1.69375,3.3875,1.355,0.6775,0.6775,0.6775,0.33875,0.6775,0.6775
54,Canon,72.4,Japan,Information Technology,"Technology Hardware, Storage & Peripherals","Technology hardware, storage & peripherals industry",EN,2022,1.4480000000000002,1.4480000000000002,1.4480000000000002,0.7240000000000001,0.7240000000000001,0.7240000000000001,1.4480000000000002,1.4480000000000002,1.4480000000000002,1.4480000000000002,0.7240000000000001,0.7240000000000001,0.7240000000000001,0.7240000000000001,0.7240000000000001,3.6200000000000006,10.860000000000001,10.860000000000001,7.240000000000001,1.4480000000000002,1.4480000000000002,2.8960000000000004,3.6200000000000006,3.6200000000000006,1.8100000000000003,3.6200000000000006,1.4480000000000002,0.7240000000000001,0.7240000000000001,0.7240000000000001,0.36200000000000004,0.7240000000000001,0.7240000000000001
55,Canon,84.4,Japan,Information Technology,"Technology Hardware, Storage & Peripherals","Technology hardware, storage & peripherals industry",EN,2023,1.6880000000000002,1.6880000000000002,1.6880000000000002,0.8440000000000001,0.8440000000000001,0.8440000000000001,1.6880000000000002,1.6880000000000002,1.6880000000000002,1.6880000000000002,0.8440000000000001,0.8440000000000001,0.8440000000000001,0.8440000000000001,0.8440000000000001,4.220000000000001,12.66,12.66,8.440000000000001,1.6880000000000002,1.6880000000000002,3.3760000000000003,4.220000000000001,4.220000000000001,2.1100000000000003,4.220000000000001,1.6880000000000002,0.8440000000000001,0.8440000000000001,0.8440000000000001,0.42200000000000004,0.8440000000000001,0.8440000000000001
56,Omron,93.9,Japan,Technology Hardware & Equipment ,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,EN,2020,1.8780000000000001,1.8780000000000001,1.8780000000000001,0.9390000000000001,0.9390000000000001,0.9390000000000001,1.8780000000000001,1.8780000000000001,1.8780000000000001,1.8780000000000001,0.9390000000000001,0.9390000000000001,0.9390000000000001,0.9390000000000001,0.9390000000000001,4.695,14.085,14.085,9.39,1.8780000000000001,1.8780000000000001,3.7560000000000002,4.695,4.695,2.3475,4.695,1.8780000000000001,0.9390000000000001,0.9390000000000001,0.9390000000000001,0.46950000000000003,0.9390000000000001,0.9390000000000001
57,Omron,93.4,Japan,Technology Hardware & Equipment ,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,EN,2021,1.868,1.868,1.868,0.934,0.934,0.934,1.868,1.868,1.868,1.868,0.934,0.934,0.934,0.934,0.934,4.670000000000001,14.01,14.01,9.340000000000002,1.868,1.868,3.736,4.670000000000001,4.670000000000001,2.3350000000000004,4.670000000000001,1.868,0.934,0.934,0.934,0.467,0.934,0.934
58,Omron,92.2,Japan,Technology Hardware & Equipment ,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,EN,2022,1.844,1.844,1.844,0.922,0.922,0.922,1.844,1.844,1.844,1.844,0.922,0.922,0.922,0.922,0.922,4.61,13.83,13.83,9.22,1.844,1.844,3.688,4.61,4.61,2.305,4.61,1.844,0.922,0.922,0.922,0.461,0.922,0.922
59,Omron,92.4,Japan,Technology Hardware & Equipment ,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,EN,2023,1.848,1.848,1.848,0.924,0.924,0.924,1.848,1.848,1.848,1.848,0.924,0.924,0.924,0.924,0.924,4.62,13.860000000000001,13.860000000000001,9.24,1.848,1.848,3.696,4.62,4.62,2.31,4.62,1.848,0.924,0.924,0.924,0.462,0.924,0.924
60,Delta,72.25,China,Technology Hardware & Equipment ,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,EN,2020,1.445,1.445,1.445,0.7225,0.7225,0.7225,1.445,1.445,1.445,1.445,0.7225,0.7225,0.7225,0.7225,0.7225,3.6125000000000003,10.8375,10.8375,7.2250000000000005,1.445,1.445,2.89,3.6125000000000003,3.6125000000000003,1.8062500000000001,3.6125000000000003,1.445,0.7225,0.7225,0.7225,0.36125,0.7225,0.7225
61,Delta,81.35,China,Technology Hardware & Equipment ,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,EN,2021,1.627,1.627,1.627,0.8135,0.8135,0.8135,1.627,1.627,1.627,1.627,0.8135,0.8135,0.8135,0.8135,0.8135,4.0675,12.202499999999999,12.202499999999999,8.135,1.627,1.627,3.254,4.0675,4.0675,2.03375,4.0675,1.627,0.8135,0.8135,0.8135,0.40675,0.8135,0.8135
62,Delta,81.75,China,Technology Hardware & Equipment ,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,EN,2022,1.635,1.635,1.635,0.8175,0.8175,0.8175,1.635,1.635,1.635,1.635,0.8175,0.8175,0.8175,0.8175,0.8175,4.0875,12.2625,12.2625,8.175,1.635,1.635,3.27,4.0875,4.0875,2.04375,4.0875,1.635,0.8175,0.8175,0.8175,0.40875,0.8175,0.8175
63,Delta,81.2,China,Technology Hardware & Equipment ,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,EN,2023,1.624,1.624,1.624,0.812,0.812,0.812,1.624,1.624,1.624,1.624,0.812,0.812,0.812,0.812,0.812,4.0600000000000005,12.18,12.18,8.120000000000001,1.624,1.624,3.248,4.0600000000000005,4.0600000000000005,2.0300000000000002,4.0600000000000005,1.624,0.812,0.812,0.812,0.406,0.812,0.812
64,SUNNY OPTICAL,61.4,China,Technology Hardware & Equipment ,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,EN,2020,1.228,1.228,1.228,0.614,0.614,0.614,1.228,1.228,1.228,1.228,0.614,0.614,0.614,0.614,0.614,3.0700000000000003,9.209999999999999,9.209999999999999,6.140000000000001,1.228,1.228,2.456,3.0700000000000003,3.0700000000000003,1.5350000000000001,3.0700000000000003,1.228,0.614,0.614,0.614,0.307,0.614,0.614
65,SUNNY OPTICAL,60.75,China,Technology Hardware & Equipment ,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,EN,2021,1.215,1.215,1.215,0.6075,0.6075,0.6075,1.215,1.215,1.215,1.215,0.6075,0.6075,0.6075,0.6075,0.6075,3.0375,9.112499999999999,9.112499999999999,6.075,1.215,1.215,2.43,3.0375,3.0375,1.51875,3.0375,1.215,0.6075,0.6075,0.6075,0.30375,0.6075,0.6075
66,SUNNY OPTICAL,66.7,China,Technology Hardware & Equipment ,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,EN,2022,1.334,1.334,1.334,0.667,0.667,0.667,1.334,1.334,1.334,1.334,0.667,0.667,0.667,0.667,0.667,3.3350000000000004,10.005,10.005,6.670000000000001,1.334,1.334,2.668,3.3350000000000004,3.3350000000000004,1.6675000000000002,3.3350000000000004,1.334,0.667,0.667,0.667,0.3335,0.667,0.667
67,SUNNY OPTICAL,75.066667,China,Technology Hardware & Equipment ,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,EN,2023,1.50133334,1.50133334,1.50133334,0.75066667,0.75066667,0.75066667,1.50133334,1.50133334,1.50133334,1.50133334,0.75066667,0.75066667,0.75066667,0.75066667,0.75066667,3.75333335,11.260000049999999,11.260000049999999,7.5066667,1.50133334,1.50133334,3.00266668,3.75333335,3.75333335,1.876666675,3.75333335,1.50133334,0.75066667,0.75066667,0.75066667,0.375333335,0.75066667,0.75066667
68,Intel,75.233333,USA,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2020,1.50466666,1.50466666,1.50466666,0.75233333,0.75233333,0.75233333,1.50466666,1.50466666,1.50466666,1.50466666,0.75233333,0.75233333,0.75233333,0.75233333,0.75233333,3.7616666500000004,11.28499995,11.28499995,7.523333300000001,1.50466666,1.50466666,3.00933332,3.7616666500000004,3.7616666500000004,1.8808333250000002,3.7616666500000004,1.50466666,0.75233333,0.75233333,0.75233333,0.376166665,0.75233333,0.75233333
69,Intel,72.058333,USA,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2021,1.4411666600000002,1.4411666600000002,1.4411666600000002,0.7205833300000001,0.7205833300000001,0.7205833300000001,1.4411666600000002,1.4411666600000002,1.4411666600000002,1.4411666600000002,0.7205833300000001,0.7205833300000001,0.7205833300000001,0.7205833300000001,0.7205833300000001,3.6029166500000005,10.808749950000001,10.808749950000001,7.205833300000001,1.4411666600000002,1.4411666600000002,2.8823333200000003,3.6029166500000005,3.6029166500000005,1.8014583250000002,3.6029166500000005,1.4411666600000002,0.7205833300000001,0.7205833300000001,0.7205833300000001,0.36029166500000004,0.7205833300000001,0.7205833300000001
70,Intel,81.15,USA,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2022,1.6230000000000002,1.6230000000000002,1.6230000000000002,0.8115000000000001,0.8115000000000001,0.8115000000000001,1.6230000000000002,1.6230000000000002,1.6230000000000002,1.6230000000000002,0.8115000000000001,0.8115000000000001,0.8115000000000001,0.8115000000000001,0.8115000000000001,4.0575,12.172500000000001,12.172500000000001,8.115,1.6230000000000002,1.6230000000000002,3.2460000000000004,4.0575,4.0575,2.02875,4.0575,1.6230000000000002,0.8115000000000001,0.8115000000000001,0.8115000000000001,0.40575000000000006,0.8115000000000001,0.8115000000000001
71,Intel,86.45,USA,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2023,1.729,1.729,1.729,0.8645,0.8645,0.8645,1.729,1.729,1.729,1.729,0.8645,0.8645,0.8645,0.8645,0.8645,4.322500000000001,12.9675,12.9675,8.645000000000001,1.729,1.729,3.458,4.322500000000001,4.322500000000001,2.1612500000000003,4.322500000000001,1.729,0.8645,0.8645,0.8645,0.43225,0.8645,0.8645
72,Qualcomm,54.041667,USA,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2020,1.0808333399999999,1.0808333399999999,1.0808333399999999,0.5404166699999999,0.5404166699999999,0.5404166699999999,1.0808333399999999,1.0808333399999999,1.0808333399999999,1.0808333399999999,0.5404166699999999,0.5404166699999999,0.5404166699999999,0.5404166699999999,0.5404166699999999,2.70208335,8.10625005,8.10625005,5.4041667,1.0808333399999999,1.0808333399999999,2.1616666799999997,2.70208335,2.70208335,1.351041675,2.70208335,1.0808333399999999,0.5404166699999999,0.5404166699999999,0.5404166699999999,0.27020833499999997,0.5404166699999999,0.5404166699999999
73,Qualcomm,54.041667,USA,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2021,1.0808333399999999,1.0808333399999999,1.0808333399999999,0.5404166699999999,0.5404166699999999,0.5404166699999999,1.0808333399999999,1.0808333399999999,1.0808333399999999,1.0808333399999999,0.5404166699999999,0.5404166699999999,0.5404166699999999,0.5404166699999999,0.5404166699999999,2.70208335,8.10625005,8.10625005,5.4041667,1.0808333399999999,1.0808333399999999,2.1616666799999997,2.70208335,2.70208335,1.351041675,2.70208335,1.0808333399999999,0.5404166699999999,0.5404166699999999,0.5404166699999999,0.27020833499999997,0.5404166699999999,0.5404166699999999
74,Qualcomm,77.3,USA,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2022,1.546,1.546,1.546,0.773,0.773,0.773,1.546,1.546,1.546,1.546,0.773,0.773,0.773,0.773,0.773,3.865,11.594999999999999,11.594999999999999,7.73,1.546,1.546,3.092,3.865,3.865,1.9325,3.865,1.546,0.773,0.773,0.773,0.3865,0.773,0.773
75,Qualcomm,75.5,USA,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2023,1.51,1.51,1.51,0.755,0.755,0.755,1.51,1.51,1.51,1.51,0.755,0.755,0.755,0.755,0.755,3.7750000000000004,11.325,11.325,7.550000000000001,1.51,1.51,3.02,3.7750000000000004,3.7750000000000004,1.8875000000000002,3.7750000000000004,1.51,0.755,0.755,0.755,0.3775,0.755,0.755
76,TSMC,90.4,China,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2020,1.808,1.808,1.808,0.904,0.904,0.904,1.808,1.808,1.808,1.808,0.904,0.904,0.904,0.904,0.904,4.5200000000000005,13.56,13.56,9.040000000000001,1.808,1.808,3.616,4.5200000000000005,4.5200000000000005,2.2600000000000002,4.5200000000000005,1.808,0.904,0.904,0.904,0.452,0.904,0.904
77,TSMC,90.4,China,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2021,1.808,1.808,1.808,0.904,0.904,0.904,1.808,1.808,1.808,1.808,0.904,0.904,0.904,0.904,0.904,4.5200000000000005,13.56,13.56,9.040000000000001,1.808,1.808,3.616,4.5200000000000005,4.5200000000000005,2.2600000000000002,4.5200000000000005,1.808,0.904,0.904,0.904,0.452,0.904,0.904
78,TSMC,90.475,China,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2022,1.8094999999999999,1.8094999999999999,1.8094999999999999,0.9047499999999999,0.9047499999999999,0.9047499999999999,1.8094999999999999,1.8094999999999999,1.8094999999999999,1.8094999999999999,0.9047499999999999,0.9047499999999999,0.9047499999999999,0.9047499999999999,0.9047499999999999,4.52375,13.57125,13.57125,9.0475,1.8094999999999999,1.8094999999999999,3.6189999999999998,4.52375,4.52375,2.261875,4.52375,1.8094999999999999,0.9047499999999999,0.9047499999999999,0.9047499999999999,0.45237499999999997,0.9047499999999999,0.9047499999999999
79,TSMC,88.575,China,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2023,1.7715,1.7715,1.7715,0.88575,0.88575,0.88575,1.7715,1.7715,1.7715,1.7715,0.88575,0.88575,0.88575,0.88575,0.88575,4.42875,13.28625,13.28625,8.8575,1.7715,1.7715,3.543,4.42875,4.42875,2.214375,4.42875,1.7715,0.88575,0.88575,0.88575,0.442875,0.88575,0.88575
80,SMIC,73.2,China,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2020,1.4640000000000002,1.4640000000000002,1.4640000000000002,0.7320000000000001,0.7320000000000001,0.7320000000000001,1.4640000000000002,1.4640000000000002,1.4640000000000002,1.4640000000000002,0.7320000000000001,0.7320000000000001,0.7320000000000001,0.7320000000000001,0.7320000000000001,3.66,10.98,10.98,7.32,1.4640000000000002,1.4640000000000002,2.9280000000000004,3.66,3.66,1.83,3.66,1.4640000000000002,0.7320000000000001,0.7320000000000001,0.7320000000000001,0.36600000000000005,0.7320000000000001,0.7320000000000001
81,SMIC,70.2,China,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2021,1.4040000000000001,1.4040000000000001,1.4040000000000001,0.7020000000000001,0.7020000000000001,0.7020000000000001,1.4040000000000001,1.4040000000000001,1.4040000000000001,1.4040000000000001,0.7020000000000001,0.7020000000000001,0.7020000000000001,0.7020000000000001,0.7020000000000001,3.5100000000000002,10.53,10.53,7.0200000000000005,1.4040000000000001,1.4040000000000001,2.8080000000000003,3.5100000000000002,3.5100000000000002,1.7550000000000001,3.5100000000000002,1.4040000000000001,0.7020000000000001,0.7020000000000001,0.7020000000000001,0.35100000000000003,0.7020000000000001,0.7020000000000001
82,SMIC,72.5,China,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2022,1.45,1.45,1.45,0.725,0.725,0.725,1.45,1.45,1.45,1.45,0.725,0.725,0.725,0.725,0.725,3.625,10.875,10.875,7.25,1.45,1.45,2.9,3.625,3.625,1.8125,3.625,1.45,0.725,0.725,0.725,0.3625,0.725,0.725
83,SMIC,74.3,China,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2023,1.486,1.486,1.486,0.743,0.743,0.743,1.486,1.486,1.486,1.486,0.743,0.743,0.743,0.743,0.743,3.715,11.145,11.145,7.43,1.486,1.486,2.972,3.715,3.715,1.8575,3.715,1.486,0.743,0.743,0.743,0.3715,0.743,0.743
84,TEXAS INSTRUMENTS,77.0,USA,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2020,1.54,1.54,1.54,0.77,0.77,0.77,1.54,1.54,1.54,1.54,0.77,0.77,0.77,0.77,0.77,3.85,11.549999999999999,11.549999999999999,7.7,1.54,1.54,3.08,3.85,3.85,1.925,3.85,1.54,0.77,0.77,0.77,0.385,0.77,0.77
85,TEXAS INSTRUMENTS,54.266667,USA,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2021,1.08533334,1.08533334,1.08533334,0.54266667,0.54266667,0.54266667,1.08533334,1.08533334,1.08533334,1.08533334,0.54266667,0.54266667,0.54266667,0.54266667,0.54266667,2.71333335,8.14000005,8.14000005,5.4266667,1.08533334,1.08533334,2.17066668,2.71333335,2.71333335,1.356666675,2.71333335,1.08533334,0.54266667,0.54266667,0.54266667,0.271333335,0.54266667,0.54266667
86,TEXAS INSTRUMENTS,48.566667,USA,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2022,0.97133334,0.97133334,0.97133334,0.48566667,0.48566667,0.48566667,0.97133334,0.97133334,0.97133334,0.97133334,0.48566667,0.48566667,0.48566667,0.48566667,0.48566667,2.4283333500000004,7.28500005,7.28500005,4.856666700000001,0.97133334,0.97133334,1.94266668,2.4283333500000004,2.4283333500000004,1.2141666750000002,2.4283333500000004,0.97133334,0.48566667,0.48566667,0.48566667,0.242833335,0.48566667,0.48566667
87,TEXAS INSTRUMENTS,64.1,USA,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,EN,2023,1.2819999999999998,1.2819999999999998,1.2819999999999998,0.6409999999999999,0.6409999999999999,0.6409999999999999,1.2819999999999998,1.2819999999999998,1.2819999999999998,1.2819999999999998,0.6409999999999999,0.6409999999999999,0.6409999999999999,0.6409999999999999,0.6409999999999999,3.205,9.614999999999998,9.614999999999998,6.41,1.2819999999999998,1.2819999999999998,2.5639999999999996,3.205,3.205,1.6025,3.205,1.2819999999999998,0.6409999999999999,0.6409999999999999,0.6409999999999999,0.32049999999999995,0.6409999999999999,0.6409999999999999
